6.383155107498168945e+00	4.974720552746786595e+00	1.408434554751382350e+00
9.583054780960083008e+00	7.122402724402197904e+00	2.460652056557885103e+00
1.117520284652709961e+01	1.001444744652091323e+01	1.160755400006186377e+00
1.597581648826599121e+01	1.242680316760443127e+01	3.549013320661559945e+00
1.917628788948059082e+01	1.687271135294700031e+01	2.303576536533590513e+00
2.237788605690002441e+01	2.012574953669245303e+01	2.252136520207571380e+00
2.717629766464233398e+01	2.253842944181747754e+01	4.637868222824856446e+00
3.037604355812072754e+01	2.869109402133009468e+01	1.684949536790632862e+00
3.357711744308471680e+01	3.133993423926034083e+01	2.237183203824375965e+00
3.517611026763916016e+01	3.466512609975696080e+01	5.109841678821993582e-01
3.997604465484619141e+01	3.676114613918637275e+01	3.214898515659818656e+00
4.317634487152099609e+01	4.054887592554485565e+01	2.627468945976140446e+00
4.797506880760192871e+01	4.371722198234044043e+01	4.257846825261488277e+00
5.277511739730834961e+01	4.835151737796804383e+01	4.423600019340305778e+00
5.917516231536865234e+01	5.296215074743548001e+01	6.213011567933172330e+00
6.077516818046569824e+01	5.958623046494884790e+01	1.188937715516850346e+00
6.557614850997924805e+01	6.162507446952061940e+01	3.951074040458628645e+00
6.877605032920837402e+01	6.562473164647077795e+01	3.151318682737596077e+00
7.197624444961547852e+01	6.989632635653705961e+01	2.079918093078418906e+00
7.677883863449096680e+01	7.212288475355563833e+01	4.655953880935328471e+00
8.158059787750244141e+01	7.792297615868099570e+01	3.657621718821445711e+00
8.798163723945617676e+01	8.211430458748691308e+01	5.867332651969263679e+00
9.117665743827819824e+01	8.839104457700003081e+01	2.785612861278167429e+00
9.597664546966552734e+01	9.124477765362635751e+01	4.731867816039169838e+00
1.007759904861450195e+02	9.756005237859676527e+01	3.215938107548254266e+00
1.023769183158874512e+02	1.010188547840549376e+02	1.358063531832513604e+00
1.039762265682220459e+02	1.030407650829611157e+02	9.354614852609302034e-01
1.071757078170776367e+02	1.054637761259746611e+02	1.711931691102975606e+00
1.087756185531616211e+02	1.075389621929835329e+02	1.236656360178088221e+00
1.167757339477539062e+02	1.101586800725420261e+02	6.617053875211880154e+00
1.199756901264190674e+02	1.178361308140665642e+02	2.139559312352503184e+00
1.247756862640380859e+02	1.215005704688200154e+02	3.275115795218070502e+00
1.279757339954376221e+02	1.251928510240848738e+02	2.782882971352748314e+00
1.311758296489715576e+02	1.284971297441286140e+02	2.678699904842943624e+00
1.343756763935089111e+02	1.325227252786962424e+02	1.852951114812668720e+00
1.423787484169006348e+02	1.356723794400402880e+02	6.706368976860346720e+00
1.455790805816650391e+02	1.434885756599451270e+02	2.090504921719912090e+00
1.487809326648712158e+02	1.466978027737067123e+02	2.083129891164503533e+00
1.535819857120513916e+02	1.502203708905230428e+02	3.361614821528348784e+00
1.599839594364166260e+02	1.545554753978684630e+02	5.428484038548162971e+00
1.631832070350646973e+02	1.601155657741705056e+02	3.067641260894191646e+00
1.663836266994476318e+02	1.635476334703139116e+02	2.835993229133720206e+00
1.695770888328552246e+02	1.677590161751228948e+02	1.818072657732329844e+00
1.775761818885803223e+02	1.708965952409230624e+02	6.679586647657259846e+00
1.807751727104187012e+02	1.783776942831180747e+02	2.397478427300626436e+00
1.839771361351013184e+02	1.817460449849240263e+02	2.231091150177292093e+00
1.887758908271789551e+02	1.848535044452322040e+02	3.922386381946751044e+00
1.919759232997894287e+02	1.898616973200269911e+02	2.114225979762437646e+00
1.951752972602844238e+02	1.923225095884140501e+02	2.852787671870373742e+00
1.967752728462219238e+02	1.952481052277300648e+02	1.527167618491859002e+00
1.984321699142456055e+02	1.978168892088012853e+02	6.152807054443201196e-01
2.063754029273986816e+02	1.998206752313537038e+02	6.554727696044977847e+00
2.095784771442413330e+02	2.063897394581973401e+02	3.188737686043992881e+00
2.127755701541900635e+02	2.104057802118272207e+02	2.369789942362842794e+00
2.175869612693786621e+02	2.131130636830152696e+02	4.473897586363392520e+00
2.207828068733215332e+02	2.179553074306863607e+02	2.827499442635172500e+00
2.255843665599822998e+02	2.220954138367495148e+02	3.488952723232785047e+00
2.287856135368347168e+02	2.257424628450087880e+02	3.043150691825928789e+00
2.335765016078948975e+02	2.288073201566771218e+02	4.769181451217775702e+00
2.351765904426574707e+02	2.336879923779960393e+02	1.488598064661431408e+00
2.431766860485076904e+02	2.365509206370460333e+02	6.625765411461657095e+00
2.463766450881958008e+02	2.432513837736086941e+02	3.125261314587106654e+00
2.527766945362091064e+02	2.471365669590442451e+02	5.640127577164861350e+00
2.559767220020294189e+02	2.542093885580966912e+02	1.767333443932727732e+00
2.607768604755401611e+02	2.566889504673158058e+02	4.087910008224355352e+00
2.639767196178436279e+02	2.609561655913057621e+02	3.020554026537865866e+00
2.671758201122283936e+02	2.642887496294426910e+02	2.887070482785702552e+00
2.687765989303588867e+02	2.675179827946425348e+02	1.258616135716351891e+00
2.719758832454681396e+02	2.700343370126702780e+02	1.941546232797861649e+00
2.767758018970489502e+02	2.726419812834257073e+02	4.133820613623242934e+00
2.831827270984649658e+02	2.779405376056031969e+02	5.242189492861768940e+00
2.863831138610839844e+02	2.839238341894973701e+02	2.459279671586614313e+00
2.879754502773284912e+02	2.868090587712692354e+02	1.166391506059255789e+00
2.927757565975189209e+02	2.895624122020590789e+02	3.213344395459841962e+00
3.007775464057922363e+02	2.933270307641309955e+02	7.450515641661240807e+00
3.039775185585021973e+02	3.016122446598938041e+02	2.365273898608393210e+00
0.000000000000000000e+00	3.042638799779031729e+02	0.000000000000000000e+00
