trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.15005993843078613	stim	0		0								10.986402988433838	0.16651391983032227
0	0.30849146842956543	response	0	space									11.144834518432617	
1	0.3165738582611084	stim	0		0								11.15291690826416	38.33495616912842
1	38.63214087486267	pulse	0	t									49.46848392486572	
1	38.651530027389526	stim	1		0								49.48787307739258	0.0013878345489501953
1	38.65291786193848	stim	0		0								49.48926091194153	23.998047590255737
1	40.22317886352539	pulse	0	t									51.05952191352844	
1	41.81600880622864	pulse	0	t									52.65235185623169	
1	43.41606020927429	pulse	0	t									54.252403259277344	
1	44.04830527305603	response	0	b									54.88464832305908	
1	45.01609396934509	pulse	0	t									55.852437019348145	
1	46.1152617931366	response	0	b									56.95160484313965	
1	46.616631269454956	pulse	0	t									57.45297431945801	
1	48.21682524681091	pulse	0	t									59.053168296813965	
1	48.98239183425903	response	0	b									59.818734884262085	
1	49.8159294128418	pulse	0	t									60.65227246284485	
1	51.41615414619446	pulse	0	t									62.25249719619751	
1	51.54101753234863	response	0	b									62.377360582351685	
1	53.016316652297974	pulse	0	t									63.852659702301025	
1	54.616509199142456	pulse	0	t									65.45285224914551	
1	55.95859169960022	response	0	b									66.79493474960327	
1	56.2167010307312	pulse	0	t									67.05304408073425	
1	57.817012786865234	pulse	0	t									68.65335583686829	
1	59.02567958831787	response	0	b									69.86202263832092	
1	59.417309045791626	pulse	0	t									70.25365209579468	
1	61.017744064331055	pulse	0	t									71.8540871143341	
1	61.45923328399658	response	0	b									72.29557633399963	
1	62.61772894859314	pulse	0	t									73.45407199859619	
2	62.650965452194214	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.48730850219727	24.00349473953247
2	64.21511721611023	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	75.05146026611328	
2	65.81507158279419	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	76.65141463279724	
2	67.41516470909119	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.25150775909424	
2	67.72623658180237	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.56257963180542	
2	69.01507925987244	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.85142230987549	
2	70.39654445648193	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.23288750648499	
2	70.6151647567749	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.45150780677795	
2	72.2154438495636	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	83.05178689956665	
2	73.65613508224487	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.49247813224792	
2	73.81512832641602	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.65147137641907	
