trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.16665291786193848	stim	0		0								9.515164375305176	0.04996514320373535
0	0.20870661735534668	response	0	space									9.557218074798584	
1	0.21661806106567383	stim	0		0								9.565129518508911	34.35864591598511
1	34.555859327316284	pulse	0	t									43.90437078475952	
1	34.57526397705078	stim	1		0								43.92377543449402	0.001367807388305664
1	34.57663178443909	stim	0		0								43.925143241882324	23.99894118309021
1	36.14722299575806	pulse	0	t									45.495734453201294	
1	37.74742031097412	pulse	0	t									47.09593176841736	
1	37.97282648086548	response	0	b									47.321337938308716	
1	39.347837686538696	pulse	0	t									48.696349143981934	
1	40.94790315628052	pulse	0	t									50.296414613723755	
1	42.289785623550415	response	0	b									51.63829708099365	
1	42.54808330535889	pulse	0	t									51.896594762802124	
1	44.14838933944702	pulse	0	t									53.49690079689026	
1	45.01522135734558	response	0	b									54.36373281478882	
1	45.748647928237915	pulse	0	t									55.09715938568115	
1	47.19062781333923	response	0	b									56.53913927078247	
1	47.34883427619934	pulse	0	t									56.69734573364258	
1	48.94911861419678	pulse	0	t									58.297630071640015	
1	50.54934644699097	pulse	0	t									59.897857904434204	
1	50.64099740982056	response	0	b									59.989508867263794	
1	52.14956831932068	pulse	0	t									61.498079776763916	
1	53.749828815460205	pulse	0	t									63.09834027290344	
1	55.35009288787842	pulse	0	t									64.69860434532166	
1	55.58344912528992	response	0	b									64.93196058273315	
1	56.95030426979065	pulse	0	t									66.29881572723389	
1	58.550544023513794	pulse	0	t									67.89905548095703	
2	58.5755729675293	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	67.92408442497253	24.00340437889099
2	60.14472222328186	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	69.4932336807251	
2	60.489585638046265	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	69.8380970954895	
2	61.74463725090027	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	71.0931487083435	
2	63.344632387161255	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	72.69314384460449	
2	64.80670261383057	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.1552140712738	
2	64.94463443756104	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.29314589500427	
2	66.5446789264679	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	75.89319038391113	
2	68.14469385147095	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.49320530891418	
2	69.74473071098328	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.09324216842651	
2	71.34471440315247	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.6932258605957	
2	71.52764058113098	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.87615203857422	
2	72.94468712806702	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	82.29319858551025	
2	74.5447027683258	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	83.89321422576904	
2	74.71362686157227	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.0621383190155	
2	76.14464378356934	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.49315524101257	
2	77.74466896057129	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	87.09318041801453	
2	79.34463310241699	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	88.69314455986023	
2	80.94462728500366	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	90.2931387424469	
2	81.08660364151001	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	90.43511509895325	
2	82.54461598396301	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	91.89312744140625	
3	82.57897734642029	stim	0		0	0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	91.92748880386353	24.003627061843872
3	84.14468622207642	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	93.49319767951965	
3	85.04667782783508	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	94.39518928527832	
3	85.74454641342163	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	95.09305787086487	
3	87.34470820426941	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	96.69321966171265	
3	88.42176651954651	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	97.77027797698975	
3	88.94459557533264	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	98.29310703277588	
3	90.54472398757935	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	99.89323544502258	
3	91.46768736839294	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	100.81619882583618	
3	92.14477682113647	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	101.49328827857971	
3	93.74460887908936	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	103.09312033653259	
3	95.3448281288147	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	104.69333958625793	
3	96.94470405578613	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	106.29321551322937	
3	98.544842004776	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	107.89335346221924	
3	100.14481592178345	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	109.49332737922668	
3	101.74485492706299	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	111.09336638450623	
3	103.34473419189453	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	112.69324564933777	
3	103.46972513198853	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	112.81823658943176	
3	104.944815158844	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	114.29332661628723	
3	106.54487180709839	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	115.89338326454163	
4	106.58260440826416	stim	0		0	-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	115.9311158657074	15.994145393371582
4	108.14965295791626	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	117.4981644153595	
4	108.68304252624512	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	118.03155398368835	
4	109.74989056587219	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	119.09840202331543	
4	111.35012888908386	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	120.6986403465271	
4	112.95029926300049	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	122.29881072044373	
4	114.3590292930603	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	123.70754075050354	
4	114.55053639411926	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	123.8990478515625	
4	116.15078806877136	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	125.4992995262146	
4	117.35950779914856	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	126.7080192565918	
4	117.75123000144958	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	127.09974145889282	
4	119.35159468650818	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	128.70010614395142	
4	120.00258326530457	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	129.3510947227478	
4	120.95183157920837	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	130.3003430366516	
4	122.55185866355896	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	131.9003701210022	
5	122.57674980163574	stim	0		0	0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	131.92526125907898	24.003528356552124
5	124.14515590667725	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	133.49366736412048	
5	125.72412443161011	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	135.07263588905334	
5	125.74471187591553	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	135.09322333335876	
5	127.34509301185608	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	136.69360446929932	
5	128.67913937568665	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	138.02765083312988	
5	128.94508862495422	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	138.29360008239746	
5	130.54502606391907	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	139.8935375213623	
5	130.70297574996948	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	140.05148720741272	
5	132.145015001297	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	141.49352645874023	
5	133.63802886009216	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	142.9865403175354	
5	133.74498057365417	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	143.0934920310974	
5	135.34505581855774	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	144.69356727600098	
5	136.35304832458496	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	145.7015597820282	
5	136.94503235816956	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	146.2935438156128	
