trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.16643929481506348	stim	0		0								12.544869184494019	0.7500948905944824
0	0.9028136730194092	response	0	space									13.281243562698364	
1	0.9165341854095459	stim	0		0								13.294964075088501	35.04977250099182
1	35.937371253967285	pulse	0	t									48.31580114364624	
1	35.96630668640137	stim	1		0								48.34473657608032	0.0016117095947265625
1	35.967918395996094	stim	0		0								48.34634828567505	23.999250411987305
1	37.53054404258728	pulse	0	t									49.908973932266235	
1	39.13077712059021	pulse	0	t									51.509207010269165	
1	40.622661113739014	response	0	b									53.00109100341797	
1	40.73094391822815	pulse	0	t									53.109373807907104	
1	42.33158564567566	pulse	0	t									54.710015535354614	
1	43.28139066696167	response	0	b									55.659820556640625	
1	43.93161749839783	pulse	0	t									56.31004738807678	
1	45.456926345825195	response	0	b									57.83535623550415	
1	45.52463102340698	pulse	0	t									57.90306091308594	
1	47.124661684036255	pulse	0	t									59.50309157371521	
1	48.63222908973694	response	0	b									61.010658979415894	
1	48.72510027885437	pulse	0	t									61.103530168533325	
1	50.32514667510986	pulse	0	t									62.70357656478882	
1	51.73292255401611	response	0	b									64.11135244369507	
1	51.9256796836853	pulse	0	t									64.30410957336426	
1	53.52492809295654	pulse	0	t									65.9033579826355	
1	54.349977016448975	response	0	b									66.72840690612793	
1	55.124865770339966	pulse	0	t									67.50329566001892	
1	56.50879502296448	response	0	b									68.88722491264343	
1	56.72509169578552	pulse	0	t									69.10352158546448	
1	58.32542037963867	pulse	0	t									70.70385026931763	
1	59.92558002471924	pulse	0	t									72.3040099143982	
2	59.9671688079834	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	72.34559869766235	23.99536395072937
2	60.82573127746582	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.20416116714478	
2	61.52471160888672	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.90314149856567	
2	63.12477397918701	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	75.50320386886597	
2	64.72480630874634	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.1032361984253	
2	65.69313311576843	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.07156300544739	
2	66.32485246658325	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.7032823562622	
2	67.92478013038635	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.30321002006531	
2	69.52476835250854	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.9031982421875	
2	70.0637800693512	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	82.44220995903015	
2	71.12480783462524	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	83.5032377243042	
2	72.7248432636261	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.10327315330505	
2	73.38701438903809	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.76544427871704	
2	74.32478523254395	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	86.7032151222229	
2	75.92485928535461	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	88.30328917503357	
2	77.52485275268555	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	89.9032826423645	
2	78.42855906486511	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	90.80698895454407	
2	79.124920129776	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	91.50335001945496	
2	80.72483110427856	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	93.10326099395752	
2	80.85382509231567	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	93.23225498199463	
2	82.32489252090454	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	94.7033224105835	
2	83.92489886283875	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	96.3033287525177	
3	83.96253275871277	stim	0		0	0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	96.34096264839172	24.00348734855652
3	85.52481055259705	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	97.903240442276	
3	86.9828565120697	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	99.36128640174866	
3	87.12476563453674	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	99.5031955242157	
3	88.72481489181519	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	101.10324478149414	
3	90.32485866546631	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	102.70328855514526	
3	90.80385661125183	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	103.18228650093079	
3	91.9248161315918	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	104.30324602127075	
3	93.52491211891174	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	105.9033420085907	
3	94.07181334495544	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	106.4502432346344	
3	95.12488627433777	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	107.50331616401672	
3	96.72489142417908	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	109.10332131385803	
3	98.32496070861816	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	110.70339059829712	
3	99.74595761299133	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	112.12438750267029	
3	99.9249050617218	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	112.30333495140076	
3	101.52491784095764	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	113.9033477306366	
3	102.10493397712708	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	114.48336386680603	
3	103.12501549720764	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	115.5034453868866	
3	104.72506141662598	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	117.10349130630493	
3	104.80699491500854	response	0	b		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	117.1854248046875	
3	106.32505488395691	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	118.70348477363586	
3	107.92512893676758	pulse	0	t		0.16666667	0.0666666666667	0.0	48.0	0.0333333333333	0.1333333333333	0.0666666666667	120.30355882644653	
4	107.96602010726929	stim	0		0	-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	120.34444999694824	15.99418568611145
4	109.52518463134766	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	121.90361452102661	
4	111.12536883354187	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	123.50379872322083	
4	111.75831747055054	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	124.13674736022949	
4	112.72521328926086	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	125.10364317893982	
4	114.3253903388977	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	126.70382022857666	
4	115.84291791915894	response	0	b		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	128.2213478088379	
4	115.92578125	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	128.30421113967896	
4	117.52603673934937	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	129.90446662902832	
4	119.12616348266602	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	131.50459337234497	
4	120.72662162780762	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	133.10505151748657	
4	122.32662034034729	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	134.70505023002625	
4	123.92750763893127	pulse	0	t		-1.0	1.0	-1.0	72.0	0.0333333333333	0.1333333333333	0.0666666666667	136.30593752861023	
5	123.96020579338074	stim	0		0	0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	136.3386356830597	24.0034282207489
5	125.52521872520447	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	137.90364861488342	
5	127.12533783912659	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	139.50376772880554	
5	127.52327489852905	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	139.901704788208	
5	128.7252013683319	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	141.10363125801086	
5	130.2433888912201	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	142.62181878089905	
5	130.3251883983612	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	142.70361828804016	
5	131.92541527748108	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	144.30384516716003	
5	133.52530217170715	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	145.9037320613861	
5	135.12536430358887	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	147.50379419326782	
5	135.131938457489	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	147.51036834716797	
5	136.72532176971436	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	149.1037516593933	
5	138.32537364959717	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	150.70380353927612	
5	139.32160806655884	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	151.7000379562378	
5	139.92538452148438	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	152.30381441116333	
5	141.35562324523926	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	153.7340531349182	
5	141.525319814682	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	153.90374970436096	
5	143.12542963027954	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	155.5038595199585	
5	144.72569799423218	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	157.10412788391113	
5	145.36442875862122	response	0	b		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	157.74285864830017	
5	146.32544493675232	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	158.70387482643127	
5	147.92536735534668	pulse	0	t		0.16666667	0.0666666666667	90.0	88.0	0.0333333333333	0.1333333333333	0.0666666666667	160.30379724502563	
6	147.96363401412964	stim	0		0	0.16666667	0.0666666666667	180.0	112.0	0.0333333333333	0.1333333333333	0.0666666666667	160.3420639038086	24.00372004508972
6	148.10729837417603	response	0	b		0.16666667	0.0666666666667	180.0	112.0	0.0333333333333	0.1333333333333	0.0666666666667	160.48572826385498	
6	149.52533173561096	pulse	0	t		0.16666667	0.0666666666667	180.0	112.0	0.0333333333333	0.1333333333333	0.0666666666667	161.90376162528992	
6	151.12533330917358	pulse	0	t		0.16666667	0.0666666666667	180.0	112.0	0.0333333333333	0.1333333333333	0.0666666666667	163.50376319885254	
6	152.11932921409607	response	0	b		0.16666667	0.0666666666667	180.0	112.0	0.0333333333333	0.1333333333333	0.0666666666667	164.49775910377502	
