6.382013559341430664e+00	2.743092292794459208e+00	3.638921266546971456e+00
9.581665754318237305e+00	7.208941120270086600e+00	2.372724634048150705e+00
1.118187475204467773e+01	9.714630919560665490e+00	1.467243832484012245e+00
1.438217353820800781e+01	1.218143735693412388e+01	2.200736181273883929e+00
1.758266425132751465e+01	1.456401872490612348e+01	3.018645526421391168e+00
2.077623367309570312e+01	1.760949846467415369e+01	3.166735208421549430e+00
2.717679691314697266e+01	2.191483695645382568e+01	5.261959956693146978e+00
3.837697672843933105e+01	2.719512761881469132e+01	1.118184910962463974e+01
4.477692580223083496e+01	3.977659426048069236e+01	5.000331541750142605e+00
4.957698178291320801e+01	4.533292983256671960e+01	4.244051950346488411e+00
5.277705574035644531e+01	5.019204948211552164e+01	2.585006258240923671e+00
5.597671198844909668e+01	5.315020195338309605e+01	2.826510035066000626e+00
6.077584886550903320e+01	5.607270483961172403e+01	4.703144025897309177e+00
6.397664999961853027e+01	6.089876901482646332e+01	3.077880984792066954e+00
6.877539181709289551e+01	6.462981165859412158e+01	4.145580158498773926e+00
7.037676191329956055e+01	6.896450850885953798e+01	1.412253404440022564e+00
7.677581524848937988e+01	7.140003826683073385e+01	5.375776981658646037e+00
7.997737240791320801e+01	7.760843042590337859e+01	2.368941982009829417e+00
8.317819690704345703e+01	8.119075491984192183e+01	1.987441987201535198e+00
8.637817907333374023e+01	8.448969021647342004e+01	1.888488856860320197e+00
8.957723307609558105e+01	8.772679299046326662e+01	1.850440085632314435e+00
9.597630596160888672e+01	9.072616269574328385e+01	5.250143265865602871e+00
9.917639327049255371e+01	9.614645611484348819e+01	3.029937155649065517e+00
1.039762804508209229e+02	9.980647402953286473e+01	4.169806421288058118e+00
1.087764720916748047e+02	1.042374796594314574e+02	4.538992432243347253e+00
1.151761801242828369e+02	1.100150846601418380e+02	5.161095464140998956e+00
1.183755178451538086e+02	1.161813075160354316e+02	2.194210329118376990e+00
1.263761782646179199e+02	1.199574154155585006e+02	6.418762849059419295e+00
1.375784950256347656e+02	1.265579232720797762e+02	1.102057175355498941e+01
1.439774625301361084e+02	1.385023680740222574e+02	5.475094456113851038e+00
1.471779541969299316e+02	1.452160887071427453e+02	1.961865489787186334e+00
1.487791490554809570e+02	1.473674286232282782e+02	1.411720432252678847e+00
1.519790453910827637e+02	1.501872021670637878e+02	1.791843224018975889e+00
1.551807453632354736e+02	1.535390524308148201e+02	1.641692932420653506e+00
1.631822166442871094e+02	1.560591333892090518e+02	7.123083255078057618e+00
1.647821447849273682e+02	1.634192583578945346e+02	1.362886427032833581e+00
1.695765762329101562e+02	1.655091609540117474e+02	4.067415278898408815e+00
1.727761514186859131e+02	1.704504336451686584e+02	2.325717773517254727e+00
1.759765272140502930e+02	1.730135090935868334e+02	2.963018120463459582e+00
1.807759063243865967e+02	1.766678398679948714e+02	4.108066456391725296e+00
1.839758753776550293e+02	1.808281259103424361e+02	3.147749467312593197e+00
1.871760077476501465e+02	1.841844170067107598e+02	2.991590740939386706e+00
1.887760422229766846e+02	1.873545240432727326e+02	1.421518179703952001e+00
1.919761638641357422e+02	1.896856254997086921e+02	2.290538364427050055e+00
1.967758917808532715e+02	1.927984269291250428e+02	3.977464851728228723e+00
1.999757940769195557e+02	1.968600710912374154e+02	3.115722985682140234e+00
2.063760704994201660e+02	2.007024865884427811e+02	5.673583910977384903e+00
2.095758435726165771e+02	2.065140477755998916e+02	3.061795797016685583e+00
2.127760300636291504e+02	2.103365995461732609e+02	2.439430517455889458e+00
2.159761455059051514e+02	2.134856041984853334e+02	2.490541307419817940e+00
2.207811994552612305e+02	2.166498900485989338e+02	4.131309406662296624e+00
2.271826560497283936e+02	2.215829843132625854e+02	5.599671736465808181e+00
2.287828664779663086e+02	2.278162432759293381e+02	9.666232020369704969e-01
2.335773625373840332e+02	2.300574935356918331e+02	3.519869001692200072e+00
2.351772830486297607e+02	2.338813450181387736e+02	1.295938030490987103e+00
2.415770156383514404e+02	2.366625057744684000e+02	4.914509863883040452e+00
2.447769882678985596e+02	2.416329224063307777e+02	3.144065861567781894e+00
2.463771524429321289e+02	2.455138594422013796e+02	8.632930007307493270e-01
2.511771662235260010e+02	2.479671814286651568e+02	3.209984794860844204e+00
2.543763923645019531e+02	2.523803515009173282e+02	1.996040863584624958e+00
2.559764578342437744e+02	2.545074958447825395e+02	1.468961989461234907e+00
2.607772154808044434e+02	2.570140656565175732e+02	3.763149824286870171e+00
2.639774482250213623e+02	2.617331741695521714e+02	2.244274055469190898e+00
2.735761718750000000e+02	2.649318809210863037e+02	8.644290953913696285e+00
2.783754196166992188e+02	2.739720944585819780e+02	4.403325158117240790e+00
2.815811898708343506e+02	2.791309864365219369e+02	2.450203434312413719e+00
2.895823149681091309e+02	2.818215145776720192e+02	7.760800390437111673e+00
2.911820478439331055e+02	2.904975321729822326e+02	6.845156709508728454e-01
2.991762704849243164e+02	2.925678391700409975e+02	6.608431314883318919e+00
3.007769758701324463e+02	2.997252133582247211e+02	1.051762511907725184e+00
3.039782862663269043e+02	3.022946480881313391e+02	1.683638178195565160e+00
0.000000000000000000e+00	3.095654979008903638e+02	0.000000000000000000e+00
