trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.17480158805847168	stim	0		0								17.92077875137329	0.9164454936981201
0	1.0832605361938477	response	0	space									18.829237699508667	
1	1.0912470817565918	stim	0		0								18.83722424507141	49.32860064506531
1	50.390216588974	pulse	0	t									68.13619375228882	
1	50.4198477268219	stim	1		0								68.16582489013672	0.0017702579498291016
1	50.42161798477173	stim	0		0								68.16759514808655	23.997328758239746
1	51.98497152328491	pulse	0	t									69.73094868659973	
1	53.59123873710632	pulse	0	t									71.33721590042114	
1	53.73271584510803	response	0	b									71.47869300842285	
1	55.184096336364746	pulse	0	t									72.93007349967957	
1	56.71673917770386	response	0	b									74.46271634101868	
1	56.78398847579956	pulse	0	t									74.52996563911438	
1	58.38437080383301	pulse	0	t									76.13034796714783	
1	59.98484945297241	pulse	0	t									77.73082661628723	
1	60.26798176765442	response	0	b									78.01395893096924	
1	61.58473563194275	pulse	0	t									79.33071279525757	
1	62.5506649017334	response	0	b									80.29664206504822	
1	63.184611082077026	pulse	0	t									80.93058824539185	
1	64.78483843803406	pulse	0	t									82.53081560134888	
1	66.37624454498291	response	0	b									84.12222170829773	
1	66.38452458381653	pulse	0	t									84.13050174713135	
1	67.98499059677124	pulse	0	t									85.73096776008606	
1	69.58524918556213	pulse	0	t									87.33122634887695	
1	71.18552899360657	pulse	0	t									88.93150615692139	
1	72.06092357635498	response	0	b									89.8069007396698	
1	72.78587889671326	pulse	0	t									90.53185606002808	
1	74.38609457015991	pulse	0	t									92.13207173347473	
2	74.41894674301147	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	92.1649239063263	24.00374674797058
2	75.83917784690857	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	93.58515501022339	
2	75.98412489891052	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	93.73010206222534	
2	77.58424687385559	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	95.33022403717041	
2	79.18423223495483	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	96.93020939826965	
2	80.78413724899292	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	98.53011441230774	
2	82.20932078361511	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	99.95529794692993	
2	82.38414454460144	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	100.13012170791626	
2	83.98423647880554	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	101.73021364212036	
2	85.16127014160156	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	102.90724730491638	
2	85.5842056274414	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	103.33018279075623	
2	87.18438220024109	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	104.93035936355591	
