trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.1665966510772705	stim	0		0								10.878180980682373	0.6166398525238037
0	0.7751965522766113	response	0	space									11.486780881881714	
1	0.7832365036010742	stim	0		0								11.494820833206177	35.83378863334656
1	36.597758054733276	pulse	0	t									47.30934238433838	
1	36.61702513694763	stim	1		0								47.328609466552734	0.0013866424560546875
1	36.61841177940369	stim	0		0								47.32999610900879	23.99885630607605
1	38.18202066421509	pulse	0	t									48.89360499382019	
1	39.5822217464447	response	0	b									50.293806076049805	
1	39.781166791915894	pulse	0	t									50.492751121520996	
1	41.38126873970032	pulse	0	t									52.09285306930542	
1	42.98180603981018	pulse	0	t									53.69339036941528	
1	44.58182430267334	pulse	0	t									55.29340863227844	
1	44.800257444381714	response	0	b									55.511841773986816	
1	46.18193340301514	pulse	0	t									56.89351773262024	
1	47.782204151153564	pulse	0	t									58.49378848075867	
1	48.13227891921997	response	0	b									58.84386324882507	
1	49.3824098110199	pulse	0	t									60.093994140625	
1	50.982645750045776	pulse	0	t									61.69423007965088	
1	51.0076961517334	response	0	b									61.7192804813385	
1	52.582884073257446	pulse	0	t									63.29446840286255	
1	53.166321992874146	response	0	b									63.87790632247925	
1	54.183170557022095	pulse	0	t									64.8947548866272	
1	55.78335976600647	pulse	0	t									66.49494409561157	
1	56.3834114074707	response	0	b									67.0949957370758	
1	57.383567094802856	pulse	0	t									68.09515142440796	
1	58.98387813568115	pulse	0	t									69.69546246528625	
1	60.58413219451904	pulse	0	t									71.29571652412415	
2	60.617268085479736	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	71.32885241508484	24.003623962402344
2	62.181448459625244	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	72.89303278923035	
2	62.38832688331604	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.09991121292114	
2	63.78145456314087	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	74.49303889274597	
2	65.10847997665405	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	75.82006430625916	
2	65.3813865184784	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	76.0929708480835	
2	66.9815046787262	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.6930890083313	
2	68.21032571792603	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.92191004753113	
2	68.5815315246582	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	79.2931158542633	
2	70.18150973320007	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.89309406280518	
2	71.78156733512878	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	82.49315166473389	
2	73.38152122497559	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	84.09310555458069	
2	74.98154306411743	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.69312739372253	
2	75.56453537940979	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	86.27611970901489	
2	76.58147525787354	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	87.29305958747864	
2	78.18144917488098	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	88.89303350448608	
2	79.78148984909058	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	90.49307417869568	
2	79.92455387115479	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	90.63613820075989	
2	81.38148331642151	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	92.09306764602661	
2	82.9814682006836	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	93.6930525302887	
2	83.81742882728577	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	94.52901315689087	
