1.278288650512695312e+01	7.403135173240357858e+00	5.379751331886595267e+00
1.598329830169677734e+01	1.421862504584199272e+01	1.764673255854784628e+00
2.238455438613891602e+01	1.705109063302372618e+01	5.333463753115189832e+00
2.558155369758605957e+01	2.288320662406389516e+01	2.698347073522164408e+00
2.878114461898803711e+01	2.644477092581968591e+01	2.336373693168351195e+00
3.358146071434020996e+01	2.963345911370995722e+01	3.948001600630252739e+00
3.678128480911254883e+01	3.477710083288904030e+01	2.004183976223508523e+00
4.638160920143127441e+01	3.762007909330267097e+01	8.761530108128603445e+00
4.798150253295898438e+01	4.683414233537094873e+01	1.147360197588035646e+00
5.918041062355041504e+01	4.958130610269689242e+01	9.599104520853522615e+00
6.238048696517944336e+01	6.029109419812110104e+01	2.089392767058342315e+00
7.198177647590637207e+01	6.387260947839227043e+01	8.109166997514101638e+00
7.518591475486755371e+01	7.338955182335102734e+01	1.796362931516526373e+00
7.998633003234863281e+01	7.669400839403020598e+01	3.292321638318426835e+00
8.318716645240783691e+01	8.033895391507860495e+01	2.848212537329231964e+00
8.798790740966796875e+01	8.390647160957057338e+01	4.081435800097395372e+00
9.278197145462036133e+01	8.934315617621680872e+01	3.438815278403552611e+00
9.918187975883483887e+01	9.416475704283652703e+01	5.017122715998311833e+00
1.055816986560821533e+02	9.962791509890118391e+01	5.953783557180969410e+00
1.103815464973449707e+02	1.067861631319559592e+02	3.595383365389011487e+00
1.151808445453643799e+02	1.118838318404670247e+02	3.297012704897355206e+00
1.231810119152069092e+02	1.158570219325756909e+02	7.323989982631218254e+00
1.279808688163757324e+02	1.233436095828548815e+02	4.637259233520850898e+00
1.359817550182342529e+02	1.295583007597838332e+02	6.423454258450419729e+00
1.423881642818450928e+02	1.372271688260504447e+02	5.160995455794648024e+00
1.519890489578247070e+02	1.428260431567146895e+02	9.163005801110017501e+00
1.567898738384246826e+02	1.531206239397170066e+02	3.669249898707676039e+00
1.631825945377349854e+02	1.573276342126130771e+02	5.854960325121908227e+00
1.663840615749359131e+02	1.633378268734957430e+02	3.046234701440170056e+00
1.711811316013336182e+02	1.678296801679403529e+02	3.351451433393265233e+00
1.743811991214752197e+02	1.721344242140066285e+02	2.246774907468591209e+00
1.807811939716339111e+02	1.759622744476221214e+02	4.818919524011789690e+00
1.839822833538055420e+02	1.808256835657618922e+02	3.156599788043649824e+00
1.871803660392761230e+02	1.851400124289576752e+02	2.040353610318447863e+00
1.919821658134460449e+02	1.875571164423418509e+02	4.425049371104194051e+00
1.951824989318847656e+02	1.924976768205488327e+02	2.684822111335932959e+00
1.967815806865692139e+02	1.957453111408513848e+02	1.036269545717829033e+00
2.015814042091369629e+02	1.980108752500661069e+02	3.570528959070855990e+00
2.047813773155212402e+02	2.021213468193656126e+02	2.660030496155627588e+00
2.079813740253448486e+02	2.063432781077301286e+02	1.638095917614720065e+00
2.111815245151519775e+02	2.089489532603117539e+02	2.232571254840223673e+00
2.175832202434539795e+02	2.119374560355040558e+02	5.645764207949923730e+00
2.223834300041198730e+02	2.190576711733109505e+02	3.325758830808922539e+00
2.255833756923675537e+02	2.235215021673332672e+02	2.061873525034286558e+00
2.287834789752960205e+02	2.262875525302025324e+02	2.495926445093488155e+00
2.303839564323425293e+02	2.291541324922575598e+02	1.229823940084969536e+00
2.335816690921783447e+02	2.316508669595973515e+02	1.930802132580993202e+00
2.383817014694213867e+02	2.343792447925640658e+02	4.002456676857320872e+00
2.463817100524902344e+02	2.393351649763226021e+02	7.046545076167632260e+00
2.479816713333129883e+02	2.464437804070020945e+02	1.537890926310893747e+00
2.527816648483276367e+02	2.490303474178285228e+02	3.751317430499113925e+00
2.559818944931030273e+02	2.541098565418948851e+02	1.872037951208142204e+00
2.607817316055297852e+02	2.572838703294654579e+02	3.497861276064327285e+00
2.623818347454071045e+02	2.609497824844506226e+02	1.432052260956481859e+00
2.687812006473541260e+02	2.631560779452834709e+02	5.625122702070655123e+00
2.719809982776641846e+02	2.693298123505387593e+02	2.651185927125425223e+00
2.751809689998626709e+02	2.734955110672908631e+02	1.685457932571807760e+00
2.799809820652008057e+02	2.764490816233152941e+02	3.531900441885511555e+00
2.847826557159423828e+02	2.806360386753952412e+02	4.146617040547141642e+00
2.927846274375915527e+02	2.858199198545877948e+02	6.964707583003757918e+00
2.959847230911254883e+02	2.935975864439971588e+02	2.387136647128329514e+00
2.991854879856109619e+02	2.966829670875932266e+02	2.502520898017735362e+00
3.023866369724273682e+02	3.004389115192801682e+02	1.947725453147199914e+00
3.039860756397247314e+02	3.024534365328590297e+02	1.532639106865701706e+00
