trial_nr	onset	event_type	phase	response	nr_frames	bar_width	bar_refresh_time	bar_direction	start_time	bar_blank_duration	bar_blank_interval	bg_stim_refresh_time	onset_abs	duration
0	0.14989376068115234	stim	0		0								10.903988361358643	0.11653757095336914
0	0.2583744525909424	response	0	space									11.012469053268433	
1	0.2664313316345215	stim	0		0								11.020525932312012	37.38233947753906
1	37.61959385871887	pulse	0	t									48.37368845939636	
1	37.648770809173584	stim	1		0								48.402865409851074	0.0018651485443115234
1	37.650635957717896	stim	0		0								48.404730558395386	24.00021719932556
1	39.214191913604736	pulse	0	t									49.96828651428223	
1	40.80859351158142	pulse	0	t									51.56268811225891	
1	42.41504788398743	pulse	0	t									53.16914248466492	
1	43.323203563690186	response	0	b									54.077298164367676	
1	44.014904737472534	pulse	0	t									54.768999338150024	
1	45.60918354988098	pulse	0	t									56.36327815055847	
1	46.107237577438354	response	0	b									56.861332178115845	
1	47.21536374092102	pulse	0	t									57.96945834159851	
1	48.80834650993347	pulse	0	t									59.56244111061096	
1	50.31830668449402	response	0	b									61.07240128517151	
1	50.410542488098145	pulse	0	t									61.164637088775635	
1	52.0094051361084	pulse	0	t									62.76349973678589	
1	53.08295655250549	response	0	b									63.83705115318298	
1	53.608871936798096	pulse	0	t									64.36296653747559	
1	55.2088143825531	pulse	0	t									65.96290898323059	
1	56.24207830429077	response	0	b									66.99617290496826	
1	56.80851197242737	pulse	0	t									67.56260657310486	
1	58.40872097015381	pulse	0	t									69.1628155708313	
1	60.009572982788086	pulse	0	t									70.76366758346558	
1	61.60924553871155	pulse	0	t									72.36334013938904	
2	61.65085315704346	stim	0		0	0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	72.40494775772095	23.995232820510864
2	63.207772731781006	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	73.9618673324585	
2	64.80768990516663	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	75.56178450584412	
2	66.40779495239258	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	77.16188955307007	
2	68.00748753547668	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	78.76158213615417	
2	69.41474509239197	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.16883969306946	
2	69.6076455116272	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	80.36174011230469	
2	71.2077271938324	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	81.96182179450989	
2	71.91104936599731	response	0	b		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	82.6651439666748	
2	72.80779504776001	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	83.5618896484375	
2	74.40784740447998	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	85.16194200515747	
2	76.00779390335083	pulse	0	t		0.16666667	0.0666666666667	270.0	24.0	0.0333333333333	0.1333333333333	0.0666666666667	86.76188850402832	
