6.376691102981567383e+00	2.421260995417529926e+00	3.955430107564037456e+00
9.575890541076660156e+00	7.577333166600935144e+00	1.998557374475725013e+00
1.277658200263977051e+01	1.109316557995087038e+01	1.683416422688900127e+00
1.597672653198242188e+01	1.397318950504159041e+01	2.003537026940831467e+00
1.917721319198608398e+01	1.615195999471588095e+01	3.025253197270203032e+00
2.397811722755432129e+01	1.920692254841800306e+01	4.771194679136318229e+00
2.717690420150756836e+01	2.491645386638792203e+01	2.260450335119646326e+00
3.037691092491149902e+01	2.805056206634770177e+01	2.326348858563797251e+00
3.677697634696960449e+01	3.106976780273672745e+01	5.707208544232877045e+00
4.157603883743286133e+01	3.835052608145409891e+01	3.225512755978762414e+00
4.637606072425842285e+01	4.288105547658430794e+01	3.495005247674114912e+00
4.797600483894348145e+01	4.686163597677219883e+01	1.114368862171282615e+00
5.597761321067810059e+01	4.908536157674036104e+01	6.892251633937739541e+00
6.077830147743225098e+01	5.628719832303281123e+01	4.491103154399439745e+00
6.397687172889709473e+01	6.174051555097352662e+01	2.236356177923568112e+00
6.717786455154418945e+01	6.430845904513549272e+01	2.869405506408696738e+00
7.037623906135559082e+01	6.817144610212359623e+01	2.204792959231994587e+00
7.677950811386108398e+01	7.189361720574632386e+01	4.885890908114760123e+00
8.638077068328857422e+01	7.736365755343312856e+01	9.017113129855445663e+00
9.117991876602172852e+01	8.729103484486681452e+01	3.888883921154913992e+00
9.277881741523742676e+01	9.122132737379925516e+01	1.557490041438171602e+00
9.597747254371643066e+01	9.385758405133366011e+01	2.119888492382770551e+00
1.023763978481292725e+02	9.703903925487813353e+01	5.337358593251138927e+00
1.039781663417816162e+02	1.028120995598080043e+02	1.166066781973611910e+00
1.071765151023864746e+02	1.052699794695410418e+02	1.906535632845432815e+00
1.103764355182647705e+02	1.073980402470524638e+02	2.978395271212306739e+00
1.151765289306640625e+02	1.111621897624834787e+02	4.014339168180583783e+00
1.183774588108062744e+02	1.161128831556321614e+02	2.264575655174112967e+00
1.215764806270599365e+02	1.191773339481502489e+02	2.399146678909687580e+00
1.247755038738250732e+02	1.230946553491926494e+02	1.680848524632423846e+00
1.279756789207458496e+02	1.255762667158690533e+02	2.399412204876796295e+00
1.311763844490051270e+02	1.288881110589794901e+02	2.288273390025636900e+00
1.327756597995758057e+02	1.315873624100932489e+02	1.188297389482556810e+00
1.359764218330383301e+02	1.340436376189536816e+02	1.932784214084648511e+00
1.407794256210327148e+02	1.375539207899489895e+02	3.225504831083725321e+00
1.439821445941925049e+02	1.414188739211156474e+02	2.563270673076857520e+00
1.503824739456176758e+02	1.443254943926208114e+02	6.056979552996864413e+00
1.535831444263458252e+02	1.504528887953608489e+02	3.130255630984976278e+00
1.567845878601074219e+02	1.539999270029586285e+02	2.784660857148793411e+00
1.599840123653411865e+02	1.568353994715460544e+02	3.148612893795132095e+00
1.631842620372772217e+02	1.605152517347937646e+02	2.669010302483457053e+00
1.695769886970520020e+02	1.646567398674434628e+02	4.920248829608539154e+00
1.711769173145294189e+02	1.698585896540339775e+02	1.318327660495441478e+00
1.743769781589508057e+02	1.719113387480590518e+02	2.465639410891753869e+00
1.775769984722137451e+02	1.746516181691870031e+02	2.925380303026742013e+00
1.807770006656646729e+02	1.787104197137115023e+02	2.066580951953170597e+00
1.839788014888763428e+02	1.820568976123383038e+02	1.921903876538038958e+00
1.855774350166320801e+02	1.845492726085001038e+02	1.028162408131976235e+00
1.887770209312438965e+02	1.871371786386711733e+02	1.639842292572723181e+00
1.935770704746246338e+02	1.893327904726926079e+02	4.244280001932025925e+00
1.967771427631378174e+02	1.945454247643031351e+02	2.231717998834682248e+00
2.015775001049041748e+02	1.983544836489996612e+02	3.223016455904513577e+00
2.031774508953094482e+02	2.023624624353463162e+02	8.149884599631320725e-01
2.063772175312042236e+02	2.047552028958502319e+02	1.622014635353991707e+00
2.111762328147888184e+02	2.073616374483499385e+02	3.814595366438879864e+00
2.143763353824615479e+02	2.127265162774973248e+02	1.649819104964223015e+00
2.175851495265960693e+02	2.152218639660440260e+02	2.363285560552043307e+00
2.207831859588623047e+02	2.176515082497516573e+02	3.131677709110647356e+00
2.239846708774566650e+02	2.210552382874851673e+02	2.929432589971497691e+00
2.255862934589385986e+02	2.247345870914227817e+02	8.517063675158169644e-01
2.287855184078216553e+02	2.268817401737750856e+02	1.903778234046569651e+00
2.319777371883392334e+02	2.301700856676927458e+02	1.807651520646487597e+00
2.367791862487792969e+02	2.321758121060029225e+02	4.603374142776374356e+00
2.399773976802825928e+02	2.377024043589858309e+02	2.274993321296761906e+00
2.431776969432830811e+02	2.402096442630617901e+02	2.968052680221290984e+00
2.463775684833526611e+02	2.432143355031259659e+02	3.163232980226695190e+00
2.559776964187622070e+02	2.471407997474522915e+02	8.836896671309915519e+00
2.591779553890228271e+02	2.572782960333947244e+02	1.899659355628102730e+00
2.655769524574279785e+02	2.597917283664016281e+02	5.785224091026350379e+00
2.703769578933715820e+02	2.656767180324172841e+02	4.700239860954297910e+00
2.751768958568572998e+02	2.705874776303048179e+02	4.589418226552481883e+00
2.783758757114410400e+02	2.752477447532231736e+02	3.128130958217866464e+00
2.815761184692382812e+02	2.791189780007156855e+02	2.457140468522595711e+00
2.895779030323028564e+02	2.831084993873671465e+02	6.469403644935709963e+00
2.959788992404937744e+02	2.897443372126350596e+02	6.234562027858714828e+00
2.975786626338958740e+02	2.964577847353161815e+02	1.120877898579692555e+00
3.007785723209381104e+02	2.990646070933347005e+02	1.713965227603409858e+00
3.039792873859405518e+02	3.010911886925446197e+02	2.888098693395932060e+00
